organization,location,longitude,latitude,recordingDate,length(s),landFeatures,locationVisitImages
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 20:39,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 20:09,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 20:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 19:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 19:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 19:39,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 19:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 19:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 19:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 19:09,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:50,296,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:45,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:40,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:35,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:30,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-03 8:26,1800,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 8:25,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-03 8:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 8:16,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 8:06,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 8:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:56,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:50,296.99,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:46,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:45,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:40,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:36,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 7:36,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:35,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:30,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-03 7:26,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:26,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 7:25,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-03 7:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:16,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 7:06,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 7:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:56,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:50,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:46,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:45,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:40,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:36,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 6:36,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:35,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:30,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-03 6:26,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:26,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 6:25,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-03 6:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:16,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 6:06,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 6:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:56,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:50,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:46,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:45,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:40,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:36,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:35,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:30,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-03 5:26,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:26,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 5:25,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-03 5:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:16,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 5:06,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 5:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:56,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:50,296,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:46,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:45,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:40,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:36,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 4:36,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:35,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:30,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-03 4:26,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:26,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-03 4:25,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-03 4:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:16,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-03 4:06,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-03 4:06,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 23:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 22:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 22:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 22:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 21:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 21:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 21:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 20:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 20:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 20:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 19:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 19:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 19:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 19:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 19:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 19:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 19:10,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:49,296.99,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:39,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-02 8:25,1800,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 8:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-02 8:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 8:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 8:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 8:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:49,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 7:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-02 7:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 7:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-02 7:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 7:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 7:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:49,296.99,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 6:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-02 6:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 6:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-02 6:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 6:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 6:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:49,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 5:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-02 5:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 5:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-02 5:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 5:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 5:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:49,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 4:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-02 4:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-02 4:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-02 4:23,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-02 4:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-02 4:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 23:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 22:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 22:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 22:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 21:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 21:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 21:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 20:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 20:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 20:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 19:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 19:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 19:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 19:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 19:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 19:10,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:49,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:39,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-01 8:25,1800,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 8:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-01 8:22,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 8:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 8:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 8:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:49,296,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 7:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-01 7:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 7:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-01 7:22,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 7:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 7:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:49,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 6:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-01 6:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 6:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-07-01 6:22,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 6:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 6:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:49,296.99,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 5:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-01 5:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 5:24,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 5:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 5:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:55,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:49,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:45,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:44,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:39,298,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:35,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 4:35,900,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:34,298,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:29,298,,
PC,PENP-1-2,-63.41232,46.49815,2022-07-01 4:25,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:25,300,,
PC,PENP-3-1,-63.08163,46.40964,2022-07-01 4:24,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:15,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-07-01 4:05,300,,
PC,PENP-E1,-63.13055,46.19434,2022-07-01 4:05,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 23:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 22:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 22:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 22:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:40,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 21:10,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 21:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 20:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:10,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 20:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 19:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 19:40,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 19:40,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 19:30,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 19:20,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 19:10,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 19:10,900,,
PC,PENP-1-2,-63.41232,46.49815,2022-06-30 8:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 8:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 8:04,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 8:04,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:34,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 7:34,900,,
PC,PENP-1-2,-63.41232,46.49815,2022-06-30 7:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:24,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 7:04,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 7:04,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:34,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 6:34,900,,
PC,PENP-1-2,-63.41232,46.49815,2022-06-30 6:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-06-30 6:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 6:04,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 6:04,900,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:34,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-06-30 5:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 5:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:54,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:44,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:34,300,,
PC,PENP-E1,-63.13055,46.19434,2022-06-30 4:34,900,,
PC,PENP-1-2,-63.41232,46.49815,2022-06-30 4:24,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:24,300,,
PC,PENP-4-5,-62.674625,46.452417,2022-06-30 4:21,1800,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:14,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-30 4:04,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-29 23:00,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-29 22:50,300,,
PC,PENP-BS-1,-63.405215,46.496944,2022-06-29 22:40,300,,
