location,recordingDate,method,taskLength,transcriber,species,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,MAWA,1,Song,1,63.76,1.64,2428.02,7237.35,2588744
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,ALFL,1,Song,1,0.69,0.66,1821.01,5789.88,2588720
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,ALFL,1,Song,1,150.99,0.4,2241.25,5463.04,2588779
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,ALFL,1,Song,1,67.94,0.79,2147.86,5976.65,2588755
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,5.54,1.5,5743.19,8731.52,2588723
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,60.81,2.92,4949.42,9338.52,2588743
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,125.56,2.09,4762.65,9338.52,2588764
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,ALFL,2,Song,1,67.16,0.64,1821.01,5789.88,2588754
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,ALFL,2,Call,1,0.25,0.29,2381.32,4669.26,2588726
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.35,4.23,46.69,4996.11,2588747
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.26,4.6,140.08,5322.96,2588767
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.15,4.33,46.69,7003.89,2588728
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,3.41,1.23,4342.41,8638.13,2588729
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,81.31,1.13,4062.26,9011.67,2588785
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,AMRE,1,Song,1,145.44,1,4482.49,8731.52,2588778
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,3.35,1.19,3361.87,3968.87,2588731
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,60.81,1.78,2474.71,4902.72,2588753
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,60.15,0.36,2568.09,6817.12,2588746
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,123.45,2.03,1680.93,7424.12,2588762
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,3.96,1.95,2101.17,6490.27,2588732
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,BCCH,1,Song,1,4.79,1.32,2381.32,4062.26,2588734
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,155.24,4.25,2054.47,4108.95,2588781
PENP-4-3, 2021-06-06 02:19:00,1SPM,180,Christopher Moser-Purdy,SWTH,1,Song,1,121.91,1.2,933.85,5416.34,2588770
PENP-BS-3, 2021-05-10 19:39:06,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,60.29,4.2,186.77,3268.48,2588100
PENP-BS-3, 2021-05-10 19:39:06,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,120.21,4.48,93.39,3735.41,2588103
PENP-BS-3, 2021-05-10 19:39:06,1SPM,180,Christopher Moser-Purdy,LIBA,1,Non-vocal,1,0.25,4.31,46.69,3361.87,2588097
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,0.58,1.51,3408.56,6396.89,2587709
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,YRWA,1,Song,1,164.59,1.4,2894.94,6303.5,2587759
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.3,3.79,140.08,3875.49,2587722
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.26,4.35,46.69,3922.18,2587752
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.26,4.17,233.46,3875.49,2587711
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,122.45,1.71,3922.18,8871.6,2587751
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,8.63,2.12,4155.64,9151.75,2587712
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,0.14,0.2,3128.4,9758.75,2587713
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,UNPA,1,Call,1,61.53,0.35,2568.09,8778.21,2587723
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,2.45,6.09,1400.78,4015.56,2587710
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,60.15,5.53,1354.09,4342.41,2587721
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,AMRO,1,Song,1,120.76,3.7,1120.62,4155.64,2587749
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,124.04,3.7,2988.33,5416.34,2587744
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,37.95,4.9,2941.63,5229.57,2587718
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,SWSP,2,Song,1,120.06,0.18,3408.56,6396.89,2587747
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,SWSP,2,Song,1,60.21,2.29,1727.63,6910.51,2587720
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BHCO,1,Song,1,71.13,1.32,3175.1,8778.21,2587726
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,UNBI,1,Song,1,65.75,3.1,1260.7,4996.11,2587727
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,UNBI,1,Song,1,125.61,2.23,1727.63,4856.03,2587754
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,NOPA,1,Song,1,62.46,1.39,3128.4,7190.66,2587724
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,COYE,2,Song,1,66.71,1.48,2568.09,8031.13,2587729
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,RCKI,1,Song,1,1.29,1.05,1540.86,4669.26,2587714
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,UNBL,1,Call,1,170.38,0.3,933.85,3875.49,2587762
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,60.36,4.42,326.85,11159.53,2587765
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,120.29,3.91,0,10132.3,2587764
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,LIWI,1,Non-vocal,1,0.3,4.14,93.39,11393,2587768
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,4.5,2.59,1914.4,7003.89,2587716
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,SWSP,1,Song,1,69.45,2.48,2988.33,7984.44,2587719
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,COYE,1,Song,1,10.39,1.7,3175.1,7330.74,2587717
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,126.39,1.55,4715.95,10552.53,2587745
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,68.61,1.52,3875.49,10412.45,2587725
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,BLBW,1,Song,1,0.99,1.4,6863.81,10272.37,2587715
PENP-4-2, 2021-05-28 03:24:00,1SPM,180,Christopher Moser-Purdy,NOPA,2,Song,1,80.49,1.52,3035.02,7844.36,2587736
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,UNPA,1,Song,1,53.29,1.96,2848.25,6677.04,2263685
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,AMRE,1,Song,1,1.4,1.95,2568.09,8031.13,2263662
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,BTBW,1,Song,1,28.56,2.18,2241.25,8311.28,2263681
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,BLJA,1,Song,1,32.66,1.58,1634.24,5743.19,2263682
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,BTNW,1,Song,1,70.38,1.95,3175.1,7704.28,2263692
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,NOPA,1,Song,1,79.99,1.7,3128.4,8357.98,2263697
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,BTNW,2,Song,1,82.89,1.37,3081.71,6957.2,2263702
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,BLBW,1,Song,1,87.63,1.45,5649.81,10412.45,2263705
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,UNWO,1,Call,1,97.54,4.12,1774.32,8964.98,2263709
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,COYE,1,Song,1,148.45,1.44,2054.47,6163.42,2263762
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,LIWI,1,Non-vocal,1,162.13,2.96,2848.25,10645.91,2263763
PENP-3-6, 2021-07-03 03:25:00,1SPM,180,Steve Enid,WTSP,1,Song,1,145.19,2.97,2428.02,6770.43,2263761
PENP-4-4, 2021-06-01 01:22:00,1SPM,180,Steve Enid,LIRA,1,Non-vocal,1,5.36,10.85,1260.7,11112.84,2261073
PENP-4-4, 2021-06-01 01:22:00,1SPM,180,Steve Enid,WTSP,1,Song,1,151.43,2.43,2287.94,5182.88,2261078
PENP-4-4, 2021-06-01 01:22:00,1SPM,180,Steve Enid,AMRO,1,Song,1,16.71,4.58,1447.47,5322.96,2261074
PENP-4-4, 2021-06-01 01:22:00,1SPM,180,Steve Enid,AMRO,2,Song,1,52.94,3.52,1167.32,4622.57,2261075
PENP-4-4, 2021-06-01 01:22:00,1SPM,180,Steve Enid,AMRO,3,Song,1,104.56,5.35,1214.01,4809.34,2261076
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMRO,2,Song,1,170.04,2.79,1214.01,4949.42,2314407
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,NOPA,1,Song,1,1.61,2.05,2614.79,9011.67,2314344
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,NOPA,2,Song,1,7.76,1.64,3081.71,8311.28,2314353
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,COYE,1,Song,1,9.61,1.84,2101.17,6583.66,2314357
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMCR,1,Call,1,34.05,1.9,0,3455.25,2314361
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,ALFL,1,Song,1,36.25,1.2,1634.24,8778.21,2314364
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,CEDW,1,Song,1,44.69,1.36,6070.04,8964.98,2314366
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMCR,2,Call,1,43.28,2.45,46.69,2568.09,2314367
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,YEWA,1,Song,1,4.26,1.35,2988.33,8778.21,2314348
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,SWSP,1,Song,1,18.36,1.73,3221.79,8638.13,2314385
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,NOPA,3,Song,1,53.61,1.43,3595.33,8731.52,2314390
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,WTSP,1,Song,1,68.69,4.27,2287.94,5463.04,2314394
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,OVEN,1,Song,1,76.79,1.86,1914.4,7050.58,2314395
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,SOSP,1,Song,1,88.71,2.07,1354.09,8171.21,2314399
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,YRWA,1,Song,1,0.35,1.35,2614.79,6677.04,2314350
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMRE,2,Song,1,24.83,1.58,3688.72,7704.28,2314347
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMRE,1,Song,1,5.98,1.61,4015.56,9618.68,2314360
PENP-4-2, 2021-06-02 05:21:00,1SPM,180,Steve Enid,AMRO,1,Song,1,3.68,3.77,980.54,3875.49,2314345
PENP-4-6, 2021-07-20 01:38:00,1SPM,180,Bronwyn Robinson,LIRA,1,Non-vocal,1,120.3,4.89,46.69,11299.61,2308547
PENP-4-6, 2021-07-20 01:38:00,1SPM,180,Bronwyn Robinson,LIRA,1,Non-vocal,1,0.91,4.9,140.08,11346.3,2308545
PENP-4-6, 2021-07-20 01:38:00,1SPM,180,Bronwyn Robinson,LIRA,1,Non-vocal,1,61.11,4.93,140.08,11393,2308546
PENP-3-8, 2021-07-20 01:40:00,1SPM,180,Steve Enid,AMRO,1,Song,1,22.74,2.17,793.77,4669.26,2314537
PENP-3-8, 2021-07-20 01:40:00,1SPM,180,Steve Enid,REFX,1,Call,1,1.51,1.5,326.85,3455.25,2314536
PENP-3-8, 2021-07-20 01:40:00,1SPM,180,Steve Enid,LIRA,1,Non-vocal,1,24.69,5.05,4902.72,11439.69,2314538
PENP-3-8, 2021-07-20 01:40:00,1SPM,180,Steve Enid,GRFG,1,Song,CI 2,85.6,12.31,186.77,3828.79,2314539
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,AMRO,1,Song,1,70.76,4.62,1214.01,5976.65,2311571
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,WTSP,1,Song,1,124.78,2.4,3175.1,6723.74,2311575
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,SOSP,1,Song,1,66.33,2.01,2521.4,8357.98,2311567
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,LIBA,1,Non-vocal,1,3.59,7.61,2521.4,11019.46,2311559
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,LIWI,1,Non-vocal,1,22.03,6.42,3221.79,10645.91,2311562
PENP-4-4, 2021-05-27 01:25:00,1SPM,180,Steve Enid,SPPE,1,Song,CI 3,0.23,3.01,1540.86,4902.72,2311584
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,UNWA,1,Song,1,18.25,1.3,3548.64,6536.96,2307792
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,AMCR,1,Call,1,5.23,1.7,840.47,1961.09,2307778
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,AMCR,1,Call,1,133.45,1.66,793.77,1961.09,2307787
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,AMCR,1,Call,1,62.6,2.06,700.39,2241.25,2307780
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,WTSP,1,Song,1,30.88,3.87,2894.94,5416.34,2307779
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,WTSP,2,Song,1,120.81,4.37,2801.56,4155.64,2307791
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,WTSP,2,Song,1,61.58,2.7,2848.25,4249.03,2307784
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,WTSP,2,Song,1,40.39,1.99,3455.25,4342.41,2307783
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,AMCR,2,Call,1,133.69,1.79,700.39,2101.17,2307788
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,SOSP,1,Song,1,123.46,3.39,2007.78,8684.82,2307786
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,SOSP,1,Song,1,66.14,3.31,1961.09,8124.51,2307781
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,SOSP,1,Song,1,0.2,3.31,2101.17,6910.51,2307777
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,SOSP,2,Song,1,162.08,3.68,1587.55,9571.98,2307789
PENP-2-3, 2021-05-16 03:38:00,1SPM,180,Bronwyn Robinson,BLJA,1,Call,1,165.25,4.01,840.47,11813.23,2307790
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,AMRO,1,Song,1,0.13,2.4,1214.01,4155.64,2309977
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,WTSP,1,Song,1,4.21,3.13,2101.17,5976.65,2309974
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,CHSP,1,Song,1,2.06,2.53,2988.33,6210.12,2309978
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,RBNU,1,Song,1,15.7,2.04,1073.93,4342.41,2309995
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,ALFL,1,Song,1,18.96,1.02,1260.7,6490.27,2309997
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,MOWA,1,Song,1,0.78,1.45,2147.86,7470.82,2309998
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,YEWA,2,Song,1,107.24,1.81,2941.63,8591.44,2310282
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,GRFG,1,Song,CI 2,12.99,2.6,186.77,3548.64,2309991
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,NOPA,1,Song,1,19.31,1.68,3595.33,9338.52,2310250
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,BTNW,1,Song,1,69.81,1.6,3782.1,8684.82,2310263
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,BRCR,1,Song,1,101.64,1.69,4202.33,9011.67,2310278
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,MOWA,2,Song,1,104.78,2.3,2007.78,7237.35,2310280
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,OCWA,1,Song,1,34.81,2.2,2941.63,7143.97,2310254
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,RWBL,1,Song,1,11.23,1.42,887.16,8591.44,2309988
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,YRWA,1,Song,1,14.86,1.9,3922.18,7564.2,2309989
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,NOPA,2,Song,1,29.43,1.72,3828.79,9011.67,2310253
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,PISI,1,Call,1,41.15,0.86,3128.4,7797.67,2310257
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,ALFL,2,Song,1,45.54,0.9,887.16,7704.28,2310261
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,MIFR,1,Song,CI 2,81.05,10.76,46.69,4108.95,2310276
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,BAWW,1,Song,1,161.23,2.45,4762.65,9338.52,2310295
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,COYE,1,Song,1,8.31,2.3,2428.02,7984.44,2309982
PENP-3-1, 2021-06-19 03:19:00,1SPM,180,Steve Enid,YEWA,1,Song,1,6.01,2.1,3361.87,9431.91,2309984
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SPPE,1,Song,CI 3,60.95,7.88,2101.17,4669.26,2308000
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SPPE,1,Song,CI 3,0.29,8.52,1914.4,4575.88,2307992
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SPPE,1,Song,CI 3,120.39,7.94,1867.7,4669.26,2308006
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,1,Song,1,68.4,2.38,3642.02,6770.43,2308002
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,1,Song,1,8.35,2.29,3688.72,7190.66,2307993
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,1,Song,1,134.01,2.27,3642.02,6957.2,2308008
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,2,Song,1,66.81,2.69,3455.25,6583.66,2307998
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,2,Song,1,2.6,2.23,3548.64,6863.81,2307994
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,74.7,5.75,3315.18,10739.3,2308013
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,20.94,8.34,1680.93,11579.77,2307996
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIBA,1,Non-vocal,1,132.29,6.77,2568.09,10832.68,2308007
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,107.09,5.32,46.69,11252.92,2308003
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,29.85,5.23,93.39,11299.61,2307997
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,LIWI,1,Non-vocal,1,147.28,5.03,93.39,11206.23,2308009
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SWSP,3,Song,1,122.98,3.55,3081.71,7797.67,2308010
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SOSP,1,Song,1,72.26,2.33,2708.17,7424.12,2308001
PENP-4-2, 2021-05-26 01:26:00,1SPM,180,Bronwyn Robinson,SOSP,1,Song,1,126.4,4.28,1914.4,9105.06,2308004
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.15,4.11,93.39,3782.1,2588052
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.28,4.76,46.69,4155.64,2588080
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,120.26,4.34,140.08,6210.12,2588074
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,SPPE,1,Song,CI 3,60.36,3.23,1961.09,3735.41,2588068
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,SPPE,1,Song,CI 3,0.14,4.96,2101.17,4108.95,2588054
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,HETF,1,Non-vocal,1,11.66,4.13,140.08,11906.61,2588057
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,28.81,1.59,233.46,2381.32,2588061
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,AMCR,1,Call,1,156.56,0.4,466.93,2287.94,2588078
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,BEKI,1,Song,1,87.25,1.29,793.77,9525.29,2588070
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,BEKI,1,Song,1,133.26,2.44,1354.09,7424.12,2588076
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,RESQ,1,Call,1,43.89,8.77,1821.01,11439.69,2588064
PENP-BS-2, 2021-05-04 16:26:02,1SPM,180,Christopher Moser-Purdy,UNKN,1,Call,1,53.11,1.82,3315.18,5509.73,2588066
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,60.08,3.33,1727.63,6163.42,2588837
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,120.15,5.71,1634.24,5883.27,2588852
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,1,Song,1,0.31,4.7,1214.01,5229.57,2588811
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,2.55,3,4015.56,9618.68,2588812
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,121.54,2.61,4108.95,9478.6,2588847
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,1,Song,1,62.56,2.62,3688.72,9945.53,2588833
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,2,Song,1,0.11,1.49,4669.26,9898.83,2588813
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,2,Song,1,82.81,1.68,5042.8,9571.98,2588877
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,BAWW,2,Song,1,120.14,1.17,5276.26,9151.75,2588848
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,60.29,5.57,1774.32,6023.35,2588838
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,0.83,3.15,1167.32,5369.65,2588814
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,REVI,2,Song,1,120.53,5.62,1587.55,6303.5,2588853
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,3.59,2.95,3595.33,4856.03,2588817
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,WTSP,1,Song,1,153.25,3.03,3875.49,4575.88,2588866
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,60.16,4.37,0,4202.33,2588841
PENP-4-1, 2021-06-16 02:18:00,1SPM,180,Christopher Moser-Purdy,MOBA,1,Non-vocal,1,0.26,4.22,46.69,5276.26,2588818
